665	реинкарнации	реинкарнация	NOUN	_	Animacy=Inan|Case=Gen|Gender=Fem|Number=Sing	_	_	_	@ksv1980m-words#@ksvm1980m#293.55#293.83
666	/	/	PUNCT	_	_	_	_	_	@ksv1980m-words#@ksvm1980m#293.83#294.11
667	воссоздания	воссоздание	NOUN	_	Animacy=Inan|Case=Gen|Gender=Neut|Number=Sing	_	_	_	@ksv1980m-words#@ksvm1980m#294.11#294.39
668	/	/	PUNCT	_	_	_	_	_	@ksv1980m-words#@ksvm1980m#294.39#294.67
669	Советского	советский	ADJ	_	Case=Gen|Degree=Pos|Gender=Masc|Number=Sing	_	_	_	@ksv1980m-words#@ksvm1980m#294.67#294.95
670	союза	союз	NOUN	_	Animacy=Inan|Case=Gen|Gender=Masc|Number=Sing	_	_	_	@ksv1980m-words#@ksvm1980m#294.95#295.23
671	/	/	PUNCT	_	_	_	_	_	@ksv1980m-words#@ksvm1980m#295.23#295.51
672	она	она	PRON	_	Case=Nom|Gender=Fem|Number=Sing|Person=3	_	_	_	@ksv1980m-words#@ksvm1980m#295.51#295.79
673	никогда	никогда	ADV	_	Degree=Pos	_	_	_	@ksv1980m-words#@ksvm1980m#295.79#296.07
674	не	не	PART	_	_	_	_	_	@ksv1980m-words#@ksvm1980m#296.07#296.35
675	бывает	бывать	VERB	_	Aspect=Imp|Mood=Ind|Number=Sing|Person=3|Tense=Pres|VerbForm=Fin|Voice=Act	_	_	_	@ksv1980m-words#@ksvm1980m#296.35#296.63
676	удачной	удачный	ADJ	_	Case=Ins|Degree=Pos|Gender=Fem|Number=Sing	_	_	_	@ksv1980m-words#@ksvm1980m#296.63#296.91
677	?	?	PUNCT	_	_	_	_	_	@ksv1980m-words#@ksvm1980m#296.91#297.201
